year_lunar_st,year_lunar_ed,year_greg_st,year_greg_ed,event_code,mainCategory,subCategory,vocabularyCode,magnitude,timeDuration,place_provin,place_EN,place_longit,place_latitu
1427,1427,1427,1427,331112009,33,11,120,0,9,江蘇省,Jiangsu,117.322622,34.311265,
1428,1428,1428,1428,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1428,1428,1428,1428,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1428,1428,1428,1428,331150509,33,11,505,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1430,1430,1430,1430,331150599,33,11,505,9,9,江蘇省,Jiangsu,120.603069,31.309043,
1430,1430,1430,1430,330120009,33,01,200,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1431,1431,1431,1431,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.981765,32.956244,
1430,1430,1430,1430,331145029,33,11,450,2,9,江蘇省,Jiangsu,116.603152,34.690638,
1432,1432,1432,1432,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1432,1432,1432,1432,330145029,33,01,450,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1432,1432,1432,1432,330150309,33,01,503,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1432,1432,1432,1432,330170329,33,01,703,2,9,江蘇省,Jiangsu,120.603069,31.309043,
1432,1432,1432,1432,330170029,33,01,700,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1431,1432,1431,1432,330145029,33,01,450,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1432,1432,1432,1432,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.78552,31.358953,
1432,1432,1432,1432,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.78552,31.358953,
1432,1432,1432,1432,331145029,33,11,450,2,9,江蘇省,Jiangsu,119.78552,31.358953,
1433,1433,1433,1433,331110109,33,11,101,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,331145029,33,11,450,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,331110109,33,11,101,0,9,江蘇省,Jiangsu,120.29982,31.833936,
1432,1432,1432,1432,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1432,1432,1432,1432,331145029,33,11,450,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1432,1433,1432,1433,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,331110109,33,11,101,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,330120009,33,01,200,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1433,1433,1433,1433,330170029,33,01,700,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1433,1433,1433,1433,330170029,33,01,700,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1432,1433,1432,1433,331120609,33,11,206,0,9,江蘇省,Jiangsu,119.78552,31.358953,
1433,1433,1433,1433,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1433,1433,1433,1433,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1433,1433,1433,1433,330145029,33,01,450,2,9,江蘇省,Jiangsu,119.903954,32.513149,
1432,1432,1432,1432,330145029,33,01,450,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,330181009,33,01,810,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,330110109,33,01,101,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,330145029,33,01,450,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,331145029,33,11,450,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,330145029,33,01,450,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1434,1434,1434,1434,330120809,33,01,208,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1434,1434,1434,1434,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1434,1434,1434,1434,330110109,33,01,101,0,9,江蘇省,Jiangsu,119.19589,31.928152,
1434,1434,1434,1434,331110109,33,11,101,0,9,江蘇省,Jiangsu,119.689557,32.536571,
1433,1433,1433,1433,331120609,33,11,206,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1433,1433,1433,1433,330110209,33,01,102,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1434,1434,1434,1434,330112009,33,01,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1435,1435,1435,1435,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1435,1435,1435,1435,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1435,1435,1435,1435,330112009,33,01,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1435,1435,1435,1435,330170029,33,01,700,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1435,1435,1435,1435,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1434,1435,1434,1435,330145029,33,01,450,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1435,1435,1435,1435,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.311997,33.880774,
1436,1436,1436,1436,331110109,33,11,101,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1436,1436,1436,1436,331112009,33,11,120,0,9,江蘇省,Jiangsu,121.127022,31.551683,
1436,1436,1436,1436,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.808317,31.655226,
1436,1436,1436,1436,330120809,33,01,208,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1436,1436,1436,1436,330120009,33,01,200,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1437,1437,1437,1437,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1437,1437,1437,1437,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1437,1437,1437,1437,331112009,33,11,120,0,9,江蘇省,Jiangsu,117.205594,34.271614,
1437,1437,1437,1437,331112009,33,11,120,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1437,1437,1437,1437,330170029,33,01,700,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1437,1437,1437,1437,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1437,1437,1437,1437,330120809,33,01,208,0,9,江蘇省,Jiangsu,119.981765,32.956244,
1437,1437,1437,1437,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1438,1438,1438,1438,331110109,33,11,101,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1438,1438,1438,1438,331110109,33,11,101,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1438,1438,1438,1438,330181009,33,01,810,0,9,江蘇省,Jiangsu,118.524543,32.96793,
1437,1437,1437,1437,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1438,1438,1438,1438,331112009,33,11,120,0,9,江蘇省,Jiangsu,117.889775,34.399354,
1439,1439,1439,1439,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1439,1439,1439,1439,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1439,1439,1439,1439,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1438,1438,1438,1438,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1438,1438,1438,1438,330110109,33,01,101,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1438,1438,1438,1438,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1438,1438,1438,1438,330110109,33,01,101,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1438,1438,1438,1438,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1438,1438,1438,1438,330110109,33,01,101,0,9,江蘇省,Jiangsu,119.461049,32.203049,
1438,1438,1438,1438,331112009,33,11,120,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1438,1438,1438,1438,330110109,33,01,101,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1439,1439,1439,1439,330112009,33,01,120,0,9,江蘇省,Jiangsu,119.027201,31.595081,
1439,1439,1439,1439,331112009,33,11,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1439,1439,1439,1439,330112009,33,01,120,0,9,江蘇省,Jiangsu,120.603069,31.309043,
