year_lunar_st,year_lunar_ed,year_greg_st,year_greg_ed,event_code,mainCategory,subCategory,vocabularyCode,magnitude,timeDuration,place_provin,place_EN,place_longit,place_latitu
1367,1368,1368,1368,100100002,10,01,000,0,2,江蘇省,Jiangsu,118.824123,32.118003,
1367,1368,1368,1368,101100002,10,11,000,0,2,江蘇省,Jiangsu,118.824123,32.118003,
1368,1368,1368,1368,100110189,10,01,101,8,9,江蘇省,Jiangsu,119.445274,32.406239,
1369,1369,1369,1369,100170000,10,01,700,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1370,1370,1370,1370,100110180,10,01,101,8,0,江蘇省,Jiangsu,118.824123,32.118003,
1370,1370,1370,1370,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1370,1370,1370,1370,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1370,1370,1370,1370,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1370,1370,1370,1370,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1370,1370,1370,1370,100150000,10,01,500,0,0,江蘇省,Jiangsu,119.027201,31.595081,
1371,1371,1371,1371,102200099,10,22,000,9,9,江蘇省,Jiangsu,118.824123,32.118003,
1371,1371,1371,1371,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1371,1371,1371,1371,102100009,10,21,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1372,1372,1372,1372,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1373,1373,1373,1373,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1373,1373,1373,1373,102100009,10,21,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1373,1373,1373,1373,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1373,1373,1373,1373,102130029,10,21,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1373,1373,1374,1374,102200099,10,22,000,9,9,江蘇省,Jiangsu,118.824123,32.118003,
1374,1374,1374,1374,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1374,1374,1374,1374,100110389,10,01,103,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1374,1374,1374,1374,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1375,1375,1375,1375,100100005,10,01,000,0,5,江蘇省,Jiangsu,120.054135,33.30777,
1375,1376,1375,1376,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1375,1375,1375,1375,100100299,10,01,002,9,9,江蘇省,Jiangsu,118.824123,32.118003,
1376,1376,1376,1376,100100094,10,01,000,9,4,江蘇省,Jiangsu,118.824123,32.118003,
1376,1376,1376,1376,100150500,10,01,505,0,0,江蘇省,Jiangsu,120.95298,31.323023,
1378,1378,1378,1378,102200009,10,22,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1378,1378,1378,1378,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1378,1378,1378,1378,102100009,10,21,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1379,1379,1379,1379,100100003,10,01,000,0,3,江蘇省,Jiangsu,118.824123,32.118003,
1379,1379,1379,1379,101100003,10,11,000,0,3,江蘇省,Jiangsu,118.824123,32.118003,
1380,1380,1380,1380,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1384,1384,1384,1384,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1384,1384,1384,1384,101102109,10,11,021,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1385,1385,1385,1385,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1385,1385,1385,1385,101100009,10,11,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1385,1385,1385,1385,100150000,10,01,500,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1385,1385,1385,1385,101100009,10,11,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1385,1385,1385,1385,102100009,10,21,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1385,1385,1385,1385,100150000,10,01,500,0,0,江蘇省,Jiangsu,119.903954,32.513149,
1386,1386,1386,1386,102500309,10,25,003,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1387,1387,1387,1387,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1387,1387,1387,1387,100130029,10,01,300,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1387,1387,1387,1387,100130029,10,01,300,2,9,江蘇省,Jiangsu,119.370599,31.423776,
1389,1389,1389,1389,102200009,10,22,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1390,1390,1390,1390,101102109,10,11,021,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1390,1390,1390,1390,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1390,1390,1390,1390,101102109,10,11,021,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1391,1391,1391,1391,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1391,1391,1391,1391,100110180,10,01,101,8,0,江蘇省,Jiangsu,118.824123,32.118003,
1391,1391,1391,1391,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1392,1392,1392,1392,100100309,10,01,003,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1392,1392,1392,1392,100110382,10,01,103,8,2,江蘇省,Jiangsu,119.445274,32.406239,
1394,1394,1394,1394,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1394,1394,1394,1394,101102109,10,11,021,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1397,1397,1397,1397,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.280564,33.503341,
1403,1403,1403,1403,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1403,1403,1403,1403,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1403,1403,1403,1403,100150000,10,01,500,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1404,1404,1404,1404,100130029,10,01,300,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1404,1404,1404,1404,100130029,10,01,300,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1404,1404,1404,1404,100100002,10,01,000,0,2,江蘇省,Jiangsu,120.263248,32.034773,
1405,1405,1405,1405,100150500,10,01,505,0,0,江蘇省,Jiangsu,120.397516,31.224485,
1405,1405,1405,1405,100135029,10,01,350,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1405,1405,1405,1405,100150500,10,01,505,0,0,江蘇省,Jiangsu,120.625761,31.01201,
1411,1411,1411,1411,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1411,1411,1411,1411,101100009,10,11,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1411,1411,1411,1411,100100002,10,01,000,0,2,江蘇省,Jiangsu,118.824123,32.118003,
1411,1411,1411,1411,101100002,10,11,000,0,2,江蘇省,Jiangsu,118.824123,32.118003,
1410,1410,1410,1410,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.490634,32.831306,
1411,1411,1411,1411,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.845237,34.151675,
1411,1411,1411,1411,102100009,10,21,000,0,9,江蘇省,Jiangsu,118.845237,34.151675,
1411,1411,1411,1411,100130222,10,01,302,2,2,江蘇省,Jiangsu,120.092824,32.219519,
1412,1412,1412,1412,100150500,10,01,505,0,0,江蘇省,Jiangsu,117.889775,34.399354,
1415,1415,1415,1415,100150500,10,01,505,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1415,1415,1415,1415,100100509,10,01,005,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1416,1416,1416,1416,100150500,10,01,505,0,0,江蘇省,Jiangsu,116.897453,34.699891,
1422,1422,1422,1422,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.370599,31.423776,
1422,1422,1422,1422,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.442397,33.221142,
1422,1422,1422,1422,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.524543,32.96793,
1424,1424,1424,1424,100150500,10,01,505,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1424,1424,1424,1424,100150000,10,01,500,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1425,1425,1425,1425,100151200,10,01,512,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1425,1425,1425,1425,100150200,10,01,502,0,0,江蘇省,Jiangsu,120.335992,31.567522,
1425,1425,1425,1425,100150800,10,01,508,0,0,江蘇省,Jiangsu,119.505288,32.116972,
1426,1426,1426,1426,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1425,1425,1425,1425,100150507,10,01,505,0,7,江蘇省,Jiangsu,120.625761,31.01201,
1427,1427,1427,1427,100150000,10,01,500,0,0,江蘇省,Jiangsu,120.95298,31.323023,
1427,1427,1427,1427,100100009,10,01,000,0,9,江蘇省,Jiangsu,119.503724,31.722212,
1427,1427,1427,1427,100150103,10,01,501,0,3,江蘇省,Jiangsu,117.205594,34.271614,
1427,1427,1427,1427,100150200,10,01,502,0,0,江蘇省,Jiangsu,116.603152,34.690638,
1427,1427,1427,1427,100110189,10,01,101,8,9,江蘇省,Jiangsu,119.311997,33.880774,
1427,1427,1427,1427,100150100,10,01,501,0,0,江蘇省,Jiangsu,117.322622,34.311265,
1428,1428,1428,1428,100130529,10,01,305,2,9,江蘇省,Jiangsu,120.95298,31.323023,
1428,1428,1428,1428,100150000,10,01,500,0,0,江蘇省,Jiangsu,120.625761,31.01201,
1428,1428,1428,1428,100100509,10,01,005,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1430,1430,1430,1430,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1430,1430,1430,1430,100110389,10,01,103,8,9,江蘇省,Jiangsu,120.397516,31.224485,
1430,1430,1430,1430,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1431,1431,1431,1431,100150105,10,01,501,0,5,江蘇省,Jiangsu,119.981765,32.956244,
1432,1432,1432,1432,100150606,10,01,506,0,6,江蘇省,Jiangsu,118.824123,32.118003,
1432,1432,1432,1432,100150000,10,01,500,0,0,江蘇省,Jiangsu,119.78552,31.358953,
1433,1433,1433,1433,100110389,10,01,103,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1432,1432,1432,1433,101110089,10,11,100,8,9,江蘇省,Jiangsu,119.633618,31.95808,
1433,1433,1433,1433,100110189,10,01,101,8,9,江蘇省,Jiangsu,120.29982,31.833936,
1432,1433,1432,1433,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,100110189,10,01,101,8,9,江蘇省,Jiangsu,119.962155,31.776182,
1433,1433,1433,1433,100110389,10,01,103,8,9,江蘇省,Jiangsu,119.962155,31.776182,
1433,1433,1433,1433,100164120,10,01,641,2,0,江蘇省,Jiangsu,119.962155,31.776182,
1433,1433,1433,1433,100110089,10,01,100,8,9,江蘇省,Jiangsu,119.903954,32.513149,
1433,1433,1433,1433,100110089,10,01,100,8,9,江蘇省,Jiangsu,116.897453,34.699891,
1434,1434,1434,1434,100110487,10,01,104,8,7,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,100110187,10,01,101,8,7,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,100110187,10,01,101,8,7,江蘇省,Jiangsu,119.461049,32.203049,
1434,1434,1434,1434,100110389,10,01,103,8,9,江蘇省,Jiangsu,119.19589,31.928152,
1434,1434,1434,1434,100130025,10,01,300,2,5,江蘇省,Jiangsu,117.205594,34.271614,
1435,1435,1435,1435,100110189,10,01,101,8,9,江蘇省,Jiangsu,120.397516,31.224485,
1435,1435,1435,1435,100110389,10,01,103,8,9,江蘇省,Jiangsu,120.95298,31.323023,
1435,1435,1435,1435,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.95298,31.323023,
1436,1436,1436,1436,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1436,1436,1436,1436,101130023,10,11,300,2,3,江蘇省,Jiangsu,120.397516,31.224485,
1437,1437,1437,1437,100150500,10,01,505,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1437,1437,1437,1437,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.445274,32.406239,
1437,1437,1437,1437,100130029,10,01,300,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1437,1437,1437,1437,100135029,10,01,350,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1438,1438,1438,1438,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1438,1438,1438,1439,101130025,10,11,300,2,5,江蘇省,Jiangsu,120.625761,31.01201,
1438,1438,1438,1438,100110189,10,01,101,8,9,江蘇省,Jiangsu,119.920709,31.748661,
1437,1437,1437,1437,100150200,10,01,502,0,0,江蘇省,Jiangsu,118.524543,32.96793,
1438,1438,1438,1438,100164120,10,01,641,2,0,江蘇省,Jiangsu,117.205594,34.271614,
1439,1439,1439,1439,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1439,1439,1439,1439,100100009,10,01,000,0,9,江蘇省,Jiangsu,119.027201,31.595081,
1439,1439,1439,1439,100150800,10,01,508,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1439,1439,1439,1439,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1439,1439,1440,1440,101135024,10,11,350,2,4,江蘇省,Jiangsu,120.625761,31.01201,
1440,1440,1440,1440,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1440,1440,1440,1440,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1440,1440,1440,1440,100150100,10,01,501,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1440,1440,1440,1440,101135023,10,11,350,2,3,江蘇省,Jiangsu,120.625761,31.01201,
1441,1441,1441,1441,100150800,10,01,508,0,0,江蘇省,Jiangsu,119.445274,32.406239,
1442,1442,1442,1442,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.280564,33.503341,
1442,1442,1442,1442,100150500,10,01,505,0,0,江蘇省,Jiangsu,117.205594,34.271614,
1442,1442,1442,1442,100110189,10,01,101,8,9,江蘇省,Jiangsu,119.903954,32.513149,
1442,1442,1442,1442,100164120,10,01,641,2,0,江蘇省,Jiangsu,119.903954,32.513149,
1442,1442,1442,1442,100150500,10,01,505,0,0,江蘇省,Jiangsu,117.205594,34.271614,
1443,1443,1443,1443,100130029,10,01,300,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1443,1443,1443,1443,100110189,10,01,101,8,9,江蘇省,Jiangsu,117.205594,34.271614,
1443,1443,1443,1443,100100005,10,01,000,0,5,江蘇省,Jiangsu,117.889775,34.399354,
1442,1443,1442,1443,100110187,10,01,101,8,7,江蘇省,Jiangsu,119.328894,34.618599,
1444,1444,1444,1444,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1444,1444,1444,1444,102130029,10,21,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1444,1444,1444,1444,100130221,10,01,302,2,1,江蘇省,Jiangsu,120.397516,31.224485,
1444,1444,1444,1444,100164120,10,01,641,2,0,江蘇省,Jiangsu,120.335992,31.567522,
1444,1444,1444,1444,100130029,10,01,300,2,9,江蘇省,Jiangsu,119.689557,32.536571,
1446,1446,1446,1446,100150200,10,01,502,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1446,1446,1446,1446,100150200,10,01,502,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1446,1446,1446,1446,100150200,10,01,502,0,0,江蘇省,Jiangsu,119.962155,31.776182,
1446,1446,1446,1446,100150200,10,01,502,0,0,江蘇省,Jiangsu,119.461049,32.203049,
1446,1446,1446,1446,100150200,10,01,502,0,0,江蘇省,Jiangsu,119.280564,33.503341,
1446,1446,1446,1446,100130029,10,01,300,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1446,1446,1446,1446,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1447,1447,1447,1447,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1447,1447,1447,1447,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1449,1449,1449,1449,102130029,10,21,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1449,1449,1449,1449,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1450,1450,1450,1450,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1450,1450,1450,1450,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1450,1450,1450,1450,100100009,10,01,000,0,9,江蘇省,Jiangsu,119.633618,31.95808,
1451,1451,1451,1451,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1451,1451,1451,1451,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1451,1451,1451,1451,101100009,10,11,000,0,9,江蘇省,Jiangsu,120.603069,31.309043,
1452,1452,1452,1453,101130025,10,11,300,2,5,江蘇省,Jiangsu,120.603069,31.309043,
1452,1452,1452,1452,100100009,10,01,000,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1453,1453,1453,1453,100150507,10,01,505,0,7,江蘇省,Jiangsu,118.824123,32.118003,
1453,1454,1453,1454,101135026,10,11,350,2,6,江蘇省,Jiangsu,119.280564,33.503341,
1453,1454,1453,1454,101135026,10,11,350,2,6,江蘇省,Jiangsu,117.205594,34.271614,
1453,1453,1453,1453,100110185,10,01,101,8,5,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,100150505,10,01,505,0,5,江蘇省,Jiangsu,119.280564,33.503341,
1453,1453,1453,1453,100150505,10,01,505,0,5,江蘇省,Jiangsu,117.205594,34.271614,
1453,1453,1453,1453,100150000,10,01,500,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,100164120,10,01,641,2,0,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,100150500,10,01,505,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,100110185,10,01,101,8,5,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1453,1453,100110186,10,01,101,8,6,江蘇省,Jiangsu,120.603069,31.309043,
1453,1453,1453,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,120.603069,31.309043,
1453,1453,1453,1453,100100009,10,01,000,0,9,江蘇省,Jiangsu,121.127022,31.551683,
1453,1453,1453,1453,101100009,10,11,000,0,9,江蘇省,Jiangsu,121.127022,31.551683,
1454,1454,1454,1454,101130023,10,11,300,2,3,江蘇省,Jiangsu,121.127022,31.551683,
1453,1453,1453,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.335992,31.567522,
1453,1453,1453,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1453,1453,1453,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1453,1454,1453,1454,101130027,10,11,300,2,7,江蘇省,Jiangsu,119.920709,31.748661,
1453,1454,1453,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,119.920709,31.748661,
1453,1453,1453,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,119.78552,31.358953,
1453,1453,1453,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.263248,32.034773,
1453,1453,1453,1453,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.011685,33.501977,
1453,1453,1453,1453,100110189,10,01,101,8,9,江蘇省,Jiangsu,119.011685,33.501977,
1453,1453,1453,1453,100150200,10,01,502,0,0,江蘇省,Jiangsu,117.205594,34.271614,
1453,1453,1453,1453,100130029,10,01,300,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1453,1453,1453,1453,101130029,10,11,300,2,9,江蘇省,Jiangsu,117.889775,34.399354,
1453,1454,1453,1454,101150100,10,11,501,0,0,江蘇省,Jiangsu,119.962155,31.776182,
1454,1454,1454,1454,101130025,10,11,300,2,5,江蘇省,Jiangsu,118.824123,32.118003,
1453,1454,1453,1454,101100009,10,11,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,101150100,10,11,501,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1453,1453,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,101130025,10,11,300,2,5,江蘇省,Jiangsu,118.824123,32.118003,
1453,1454,1453,1454,101100009,10,11,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,101150100,10,11,501,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,100150500,10,01,505,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,100150220,10,01,502,2,0,江蘇省,Jiangsu,120.603069,31.309043,
1454,1454,1454,1454,101130023,10,11,300,2,3,江蘇省,Jiangsu,120.397516,31.224485,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.808317,31.655226,
1454,1454,1454,1454,100100003,10,01,000,0,3,江蘇省,Jiangsu,120.808317,31.655226,
1454,1454,1454,1454,101100003,10,11,000,0,3,江蘇省,Jiangsu,120.808317,31.655226,
1454,1454,1454,1454,100135029,10,01,350,2,9,江蘇省,Jiangsu,120.808317,31.655226,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,120.808317,31.655226,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,120.625761,31.01201,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,120.335992,31.567522,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,120.29982,31.833936,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,119.78552,31.358953,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,119.445274,32.406239,
1454,1454,1454,1454,100130029,10,01,300,2,9,江蘇省,Jiangsu,119.445274,32.406239,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,119.188204,32.388233,
1454,1454,1454,1454,101135029,10,11,350,2,9,江蘇省,Jiangsu,120.263248,32.034773,
1454,1454,1454,1454,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.263248,32.034773,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,121.006976,32.078142,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,121.006976,32.078142,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.568183,32.264155,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.568183,32.264155,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.568183,32.264155,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.553937,32.784224,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,120.553937,32.784224,
1455,1455,1455,1455,100100002,10,01,000,0,2,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,102100002,10,21,000,0,2,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,100100003,10,01,000,0,3,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,101100003,10,11,000,0,3,江蘇省,Jiangsu,118.824123,32.118003,
1454,1454,1454,1454,101130029,10,11,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,100150500,10,01,505,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,100110089,10,01,100,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1455,1455,1455,1455,100110189,10,01,101,8,9,江蘇省,Jiangsu,120.95298,31.323023,
1456,1456,1456,1456,100150400,10,01,504,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1456,1456,1456,1456,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1456,1456,1456,1456,100110189,10,01,101,8,9,江蘇省,Jiangsu,120.603069,31.309043,
1456,1456,1456,1456,100110389,10,01,103,8,9,江蘇省,Jiangsu,119.445274,32.406239,
1457,1457,1457,1457,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1457,1457,1457,1457,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.280564,33.503341,
1457,1457,1457,1457,100150500,10,01,505,0,0,江蘇省,Jiangsu,117.205594,34.271614,
1457,1457,1457,1457,100150200,10,01,502,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1457,1457,1457,1457,100110189,10,01,101,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1459,1459,1459,1459,100130029,10,01,300,2,9,江蘇省,Jiangsu,120.29982,31.833936,
1459,1459,1459,1459,100110389,10,01,103,8,9,江蘇省,Jiangsu,120.29982,31.833936,
1460,1460,1460,1460,100150200,10,01,502,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1460,1460,1460,1460,100150000,10,01,500,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1460,1460,1460,1460,100150200,10,01,502,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1460,1460,1460,1460,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.808317,31.655226,
1460,1460,1460,1460,100110489,10,01,104,8,9,江蘇省,Jiangsu,119.505288,32.116972,
1460,1460,1460,1460,100130523,10,01,305,2,3,江蘇省,Jiangsu,119.962155,31.776182,
1460,1460,1460,1460,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.263248,32.034773,
1461,1461,1461,1461,100130229,10,01,302,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1461,1461,1461,1461,100130029,10,01,300,2,9,江蘇省,Jiangsu,120.397516,31.224485,
1461,1461,1461,1461,100130029,10,01,300,2,9,江蘇省,Jiangsu,120.808317,31.655226,
1461,1461,1461,1461,101130029,10,11,300,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1463,1463,1463,1463,100130029,10,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1463,1463,1463,1463,100150500,10,01,505,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1463,1463,1464,1464,100100099,10,01,000,9,9,江蘇省,Jiangsu,120.808317,31.655226,
1463,1463,1463,1463,100150500,10,01,505,0,0,江蘇省,Jiangsu,119.445274,32.406239,
1463,1463,1463,1463,100130029,10,01,300,2,9,江蘇省,Jiangsu,119.280564,33.503341,
1464,1464,1464,1464,100150500,10,01,505,0,0,江蘇省,Jiangsu,118.824123,32.118003,
1464,1464,1464,1464,100100009,10,01,000,0,9,江蘇省,Jiangsu,120.263248,32.034773,
1465,1465,1465,1465,100100009,10,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1465,1465,1465,1465,100150000,10,01,500,0,0,江蘇省,Jiangsu,120.603069,31.309043,
1465,1465,1465,1465,100150000,10,01,500,0,0,江蘇省,Jiangsu,120.625761,31.01201,
1467,1467,1467,1467,100110389,10,01,103,8,9,江蘇省,Jiangsu,119.962155,31.776182,
