year_lunar_st,year_lunar_ed,year_greg_st,year_greg_ed,event_code,mainCategory,subCategory,vocabularyCode,magnitude,timeDuration,place_provin,place_EN,place_longit,place_latitu
1430,1430,1430,1430,350100109,35,01,001,0,9,江蘇省,Jiangsu,120.553937,32.784224,
1431,1431,1431,1431,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.370599,31.423776,
1431,1431,1431,1431,350100509,35,01,005,0,9,江蘇省,Jiangsu,116.603152,34.690638,
1431,1432,1431,1432,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.962155,31.776182,
1433,1433,1433,1433,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,350100609,35,01,006,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1432,1432,1432,1432,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1433,1433,1433,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.625761,31.01201,
1433,1433,1433,1433,350100509,35,01,005,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1433,1433,1433,1433,350100509,35,01,005,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1433,1433,1433,1433,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.524543,32.96793,
1433,1433,1433,1433,350100009,35,01,000,0,9,江蘇省,Jiangsu,116.897453,34.699891,
1432,1432,1432,1432,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,350100009,35,01,000,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1433,1434,1433,1434,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,350130029,35,01,300,2,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,350100209,35,01,002,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,350100089,35,01,000,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,350100089,35,01,000,8,9,江蘇省,Jiangsu,118.824123,32.118003,
1434,1434,1434,1434,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.397516,31.224485,
1434,1434,1434,1434,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.335992,31.567522,
1434,1434,1434,1434,350130229,35,01,302,2,9,江蘇省,Jiangsu,120.335992,31.567522,
1434,1434,1434,1434,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.962155,31.776182,
1433,1433,1433,1433,350100009,35,01,000,0,9,江蘇省,Jiangsu,120.568183,32.264155,
1434,1434,1434,1434,350100009,35,01,000,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1435,1435,1435,1435,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.445274,32.406239,
1435,1435,1435,1435,350130029,35,01,300,2,9,江蘇省,Jiangsu,117.205594,34.271614,
1435,1435,1435,1435,350100509,35,01,005,0,9,江蘇省,Jiangsu,118.824123,32.118003,
1435,1435,1435,1435,350130029,35,01,300,2,9,江蘇省,Jiangsu,119.445274,32.406239,
1435,1435,1435,1435,350100509,35,01,005,0,9,江蘇省,Jiangsu,119.445274,32.406239,
1434,1435,1434,1435,350100509,35,01,005,0,9,江蘇省,Jiangsu,119.280564,33.503341,
1435,1435,1435,1435,350130029,35,01,300,2,9,江蘇省,Jiangsu,117.205594,34.271614,
